[2026-03-16 16:48:52] [INFO    ] discord.client: logging in using static token
[2026-03-16 17:44:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 200, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:38.035000+00:00', 'pinned': False, 'nonce': '15745598885565319564', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219467910647994', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> drew a card. New hand: [8, 6, 5] (Total: 19)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:38] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> drew a card. New hand: [8, 6, 5] (Total: 19)","components":[],"nonce":"15745598885565319564","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:38] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> drew a card. New hand: [8, 6, 5] (Total: 19)', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:38.035000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219467910647994', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15745598885565319564'}
[2026-03-16 17:44:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 201, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:38.362000+00:00', 'pinned': False, 'nonce': '2915240870053308199', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219469282185448', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092>, your hand: [8, 6, 5] (Total: 19)\nType `hit` or `stand`.', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:39] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:39] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092>, your hand: [8, 6, 5] (Total: 19)\nType `hit` or `stand`.","components":[],"nonce":"2915240870053308199","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:39] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092>, your hand: [8, 6, 5] (Total: 19)\nType `hit` or `stand`.', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:38.362000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219469282185448', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2915240870053308199'}
[2026-03-16 17:44:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 202, 'op': 0, 'd': {'user_id': '929603889077035092', 'timestamp': 1773697481, 'member': {'user': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1483198015509500035', 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:42] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-16 17:44:42] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-16 17:44:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 203, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:42.862000+00:00', 'pinned': False, 'nonce': '1483219487032344576', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219488156553216', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'stand', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:43] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 204, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:42.987000+00:00', 'pinned': False, 'nonce': '12638171348286503617', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219488680841317', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "Dealer's hand revealed: [8, 11] (Total: 19)", 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:43] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:43] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"Dealer's hand revealed: [8, 11] (Total: 19)","components":[],"nonce":"12638171348286503617","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:43] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': "Dealer's hand revealed: [8, 11] (Total: 19)", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:42.987000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219488680841317', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12638171348286503617'}
[2026-03-16 17:44:43] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 with None has returned 200
[2026-03-16 17:44:43] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 has received {'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}
[2026-03-16 17:44:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 205, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:43.459000+00:00', 'pinned': False, 'nonce': '3684541580222259816', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219490660417699', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> ties with dealer. Bet refunded. Total CP: 159', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:44] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> ties with dealer. Bet refunded. Total CP: 159","components":[],"nonce":"3684541580222259816","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> ties with dealer. Bet refunded. Total CP: 159', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:43.459000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219490660417699', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3684541580222259816'}
[2026-03-16 17:44:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 206, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:43.658000+00:00', 'pinned': False, 'nonce': '7618828273355267455', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219491495219260', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '🎉 Multiplayer Blackjack ended!', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:44] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"\ud83c\udf89 Multiplayer Blackjack ended!","components":[],"nonce":"7618828273355267455","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '🎉 Multiplayer Blackjack ended!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:43.658000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219491495219260', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7618828273355267455'}
[2026-03-16 17:44:44] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-16 17:44:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 207, 'op': 0, 'd': {'user_id': '929603889077035092', 'timestamp': 1773697489, 'member': {'user': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1483198015509500035', 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:50] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-16 17:44:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-16 17:44:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 208, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:51.444000+00:00', 'pinned': False, 'nonce': '1483219522927198208', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219524152197211', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$bjjoin 40', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:52] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:52] [DEBUG   ] discord.client: Dispatching event command
[2026-03-16 17:44:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 208.
[2026-03-16 17:44:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 209, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:52.972000+00:00', 'pinned': False, 'nonce': '6436322405803765381', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219530560966738', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> joined the blackjack game with 40 CP! (Bet deducted)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:54] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:54] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> joined the blackjack game with 40 CP! (Bet deducted)","components":[],"nonce":"6436322405803765381","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:54] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> joined the blackjack game with 40 CP! (Bet deducted)', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:52.972000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219530560966738', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6436322405803765381'}
[2026-03-16 17:44:54] [DEBUG   ] discord.client: Dispatching event command_completion
